INEGI. IX Censo Ejidal 2007,,,,,
Superficie parcelada segun uso agricola y riego,,,,cuadro 3,
por entidad federativa y municipio,,,,,
entidad_federativa_y_municipio,ejidos_y_comunidades_con_superficie_parcelada,superficie_parcelada_(ha)_total,superficie_parcelada_(ha)_con_uso_agricola,superficie_parcelada_(ha)_con_riego,unidad_de_medida
Meoqui,4,6494.3400,6093.8400,6093.8400,Hectarea
Morelos,4,188.0000,104.0000,0.0000,Hectarea
Moris,10,24255.0000,24016.0000,0.0000,Hectarea
Namiquipa,12,96612.0000,96612.0000,7826.0000,Hectarea
Nonoava,3,18370.0000,18370.0000,60.0000,Hectarea
Nuevo Casas Grandes,2,4875.0000,300.0000,300.0000,Hectarea
Ocampo,16,1804.0000,1804.0000,0.0000,Hectarea
Ojinaga,31,15763.4300,4175.2000,1494.2000,Hectarea
Praxedis G. Guerrero,5,8215.6800,8215.6800,8204.6800,Hectarea
Riva Palacio,9,9379.9300,8105.2600,315.0000,Hectarea
Rosales,8,20916.2500,13699.2500,9322.2500,Hectarea
Rosario,7,7099.7300,3939.0000,239.0000,Hectarea
San Francisco de Borja,8,7432.6600,3984.6600,179.0000,Hectarea
San Francisco de Conchos,7,11323.8700,9256.8700,2978.8700,Hectarea
San Francisco del Oro,4,2593.0000,2593.0000,0.0000,Hectarea
Santa Barbara,9,3905.0000,3816.0000,571.0000,Hectarea
Satevo,18,14136.5400,8042.5400,486.5000,Hectarea
Saucillo,10,9057.4000,8023.4000,4913.4000,Hectarea
Temosachi,13,8766.0000,8765.0000,164.0000,Hectarea
El Tule,4,5230.0000,4730.0000,107.0000,Hectarea
Urique,11,2002.0000,2002.0000,20.0000,Hectarea
Uruachi,18,8360.0000,8345.0000,0.0000,Hectarea
Valle de Zaragoza,13,15499.2900,12256.8400,890.7000,Hectarea
Distrito Federal,28,10118.6800,8673.1800,59.2500,Hectarea
La Magdalena Contreras,2,495.0000,465.0000,0.0000,Hectarea
Milpa Alta,8,3979.0000,3890.0000,0.0000,Hectarea
Tlahuac,5,1891.0000,1550.5000,10.2500,Hectarea
Tlalpan,9,2941.3300,2629.3300,0.0000,Hectarea
Xochimilco,4,812.3500,138.3500,49.0000,Hectarea
Durango,876,825860.9800,667961.3400,131274.6700,Hectarea
Canatlan,39,60908.6400,56319.2700,6403.8700,Hectarea
Canelas,1,2005.0000,2005.0000,3.0000,Hectarea
Coneto de Comonfort,8,6732.0000,6732.0000,785.0000,Hectarea
Cuencame,27,34598.0000,34546.0000,1759.0000,Hectarea
Durango,105,54262.0600,51764.7900,16543.7900,Hectarea
General Simon Bolivar,21,25159.2800,22729.9000,4326.6000,Hectarea
Gomez Palacio,94,29167.0100,21871.0900,20115.5900,Hectarea
Guadalupe Victoria,10,51757.6100,40922.7500,345.8800,Hectarea
Guanacevi,31,12251.1500,5321.0500,38.7800,Hectarea
Hidalgo,16,32842.0000,19138.0000,1856.5000,Hectarea
Inde,11,39783.0000,9946.0000,392.0000,Hectarea
Lerdo,28,24555.0000,17913.5000,14521.5000,Hectarea
Mapimi,70,39500.0300,25632.1000,6525.1300,Hectarea
Mezquital,10,966.3500,690.7500,144.0000,Hectarea
Nazas,24,10893.3000,10468.3000,4646.4000,Hectarea
Nombre de Dios,18,23654.0800,22284.4800,4899.0000,Hectarea
Ocampo,20,15848.0600,14266.5800,1580.6100,Hectarea
El Oro,23,32789.3900,23737.5000,134.0000,Hectarea
Otaez,9,10999.0000,10999.0000,32.0000,Hectarea
Panuco de Coronado,17,20689.3600,20672.3600,260.0000,Hectarea
Peñon Blanco,4,10141.1600,9914.3600,108.0000,Hectarea
Poanas,19,29155.9300,29155.9300,9744.6900,Hectarea
Pueblo Nuevo,5,1846.7000,1846.7000,0.0000,Hectarea
Rodeo,28,11883.7000,11643.1700,3301.4500,Hectarea
San Bernardo,21,10784.0000,10784.0000,863.0000,Hectarea
San Dimas,19,2980.9400,2730.9400,0.0000,Hectarea
San Juan de Guadalupe,21,15458.1700,15267.0000,2866.0000,Hectarea
San Juan del Rio,20,22050.6200,19467.7900,2428.8500,Hectarea
San Luis del Cordero,2,7737.0000,3548.0000,30.0000,Hectarea
San Pedro del Gallo,10,9424.0000,6376.0000,75.5000,Hectarea
Santa Clara,6,27019.0000,27019.0000,948.0000,Hectarea
Santiago Papasquiaro,42,51957.9200,36256.9100,2190.4400,Hectarea
Suchil,8,6367.5700,6367.5700,1079.0000,Hectarea
Tamazula,2,663.0000,663.0000,0.0000,Hectarea
Tepehuanes,7,3221.0000,2371.0000,10.0000,Hectarea
Tlahualilo,43,34372.9000,16895.9600,15766.9600,Hectarea
Topia,1,5.0000,5.0000,5.0000,Hectarea
Vicente Guerrero,9,12433.3400,12433.3400,4422.5200,Hectarea
Nuevo Ideal,27,38998.7200,37255.2400,2122.6100,Hectarea
Guanajuato,1521,681554.5700,643572.7900,196930.4700,Hectarea
Abasolo,47,17717.9900,17108.1300,7173.2400,Hectarea
Acambaro,68,30487.7600,25804.4300,16019.2000,Hectarea
San Miguel de Allende,61,22660.5300,21120.4400,932.7400,Hectarea
Apaseo el Alto,28,15102.7100,14526.3600,2071.0100,Hectarea
Apaseo el Grande,37,18148.8900,17794.1600,3610.9000,Hectarea
Atarjea,12,7137.4700,6891.4700,0.0000,Hectarea
Celaya,40,18180.4400,16967.2500,10015.7200,Hectarea
Manuel Doblado,33,21523.4800,21212.4900,6027.5800,Hectarea
Comonfort,32,17234.0000,16511.0000,1028.0000,Hectarea
Coroneo,3,1306.4600,1306.4600,30.0000,Hectarea
Cortazar,22,8502.5800,7849.6400,3800.7700,Hectarea
Cueramaro,15,7852.7300,7513.9600,2738.0200,Hectarea
Doctor Mora,5,2124.7400,1254.7400,197.9200,Hectarea
Dolores Hidalgo Cuna de la Independencia Nal.,59,22648.4700,17589.1000,3049.8500,Hectarea
Guanajuato,27,8082.3300,6284.5300,650.0300,Hectarea
Huanimaro,20,5841.1200,5356.6100,3707.7200,Hectarea
Irapuato,80,38779.1700,38224.9800,16339.6700,Hectarea
Jaral del Progreso,15,6685.5400,6515.9500,5058.5000,Hectarea
Jerecuaro,42,23138.9800,22296.2800,2237.3700,Hectarea
Leon,49,22548.0900,20938.4100,5509.1600,Hectarea
Moroleon,8,1464.0000,1439.0000,0.0000,Hectarea
Ocampo,16,11621.0700,11327.4300,423.0000,Hectarea
Penjamo,150,46057.8500,45182.1200,21139.4600,Hectarea
Pueblo Nuevo,6,1935.4500,1935.4500,1761.4800,Hectarea
Purisima del Rincon,11,5637.4800,5167.3600,703.8400,Hectarea
Romita,47,21415.0400,21413.8100,2657.0000,Hectarea
Salamanca,54,21426.5300,21347.5600,12560.5200,Hectarea
Salvatierra,56,28837.6700,26807.8300,14704.8100,Hectarea
San Diego de la Union,32,14486.0000,13596.0000,783.0000,Hectarea
San Felipe,79,47449.1100,47300.6300,6865.5100,Hectarea
San Francisco del Rincon,26,12953.0300,12325.3700,4302.2100,Hectarea
San Jose Iturbide,3,2793.1500,2743.1500,63.0000,Hectarea
San Luis de la Paz,23,9947.8400,8610.1200,854.2100,Hectarea
Santa Catarina,1,10.0700,10.0700,0.0000,Hectarea
Santa Cruz de Juventino Rosas,26,13993.0700,13368.9500,2981.2500,Hectarea
Santiago Maravatio,8,3701.2100,3532.4300,737.0000,Hectarea
Silao,63,21459.6600,19382.1000,1380.6900,Hectarea
Tarandacuao,3,3169.8600,3169.8600,2397.8000,Hectarea
Tarimoro,14,8644.8300,7582.7400,4308.4400,Hectarea
