INEGI. IX Censo Ejidal 2007,,,,,
Total de ejidos y comunidades segun sexo del presidente del comisariado,,,,,cuadro 40
y si es hablante de lengua indigena por entidad federativa y municipio,,,,,
,,,,,
,,,,,
entidad_federativa_y_municipio,ejidos_y_comunidades,sexo_del_presidente_del_comisariado_hombres,sexo_del_presidente_del_comisariado_mujeres,hablantes_de_lengua_indigena_hombres,hablantes_de_lengua_indigena_mujeres
Santiago Cacaloxtepec,C,1,0,1,0
Santiago Camotlan,4,4,0,3,0
Santiago Comaltepec,C,2,0,2,0
Santiago Chazumba,10,10,0,4,0
Santiago Choapam,6,6,0,4,0
Santiago del Rio,C,2,0,1,0
Santiago Huajolotitlan,7,7,0,0,0
Santiago Huauclilla,4,4,0,0,0
Santiago Ihuitlan Plumas,C,2,0,0,0
Santiago Ixcuintepec,C,1,0,1,0
Santiago Ixtayutla,7,7,0,3,0
Santiago Jamiltepec,6,6,0,2,0
Santiago Jocotepec,23,22,1,19,0
Santiago Juxtlahuaca,10,10,0,9,0
Santiago Lachiguiri,C,2,0,2,0
Santiago Lalopa,C,1,0,1,0
Santiago Laollaga,C,2,0,0,0
Santiago Laxopa,3,3,0,3,0
Santiago Llano Grande,3,3,0,0,0
Santiago Matatlan,3,3,0,3,0
Santiago Minas,C,1,0,0,0
Santiago Nacaltepec,5,5,0,0,0
Santiago Nejapilla,C,1,0,0,0
Santiago Nundiche,C,1,0,1,0
Santiago Nuyoo,3,3,0,1,0
Santiago Pinotepa Nacional,23,23,0,9,0
Santiago Suchilquitongo,6,6,0,0,0
Santiago Tamazola,4,4,0,2,0
Santiago Tapextla,3,3,0,0,0
Villa Tejupam de la Union,C,1,0,0,0
Santiago Tenango,C,1,0,0,0
Santiago Tepetlapa,C,1,0,0,0
Santiago Tetepec,6,6,0,2,0
Santiago Texcalcingo,C,1,0,1,0
Santiago Textitlan,C,2,0,1,0
Santiago Tilantongo,C,1,0,1,0
Santiago Tillo,C,2,0,0,0
Santiago Tlazoyaltepec,C,1,0,1,0
Santiago Xanica,C,2,0,1,0
Santiago Xiacui,3,3,0,0,0
Santiago Yaitepec,C,1,0,1,0
Santiago Yaveo,8,8,0,3,0
Santiago Yosondua,4,4,0,2,0
Santiago Yucuyachi,C,1,0,0,0
Santiago Zacatepec,3,3,0,3,0
Santiago Zoochila,C,1,0,1,0
Nuevo Zoquiapam,C,1,0,1,0
Santo Domingo Ingenio,C,1,0,0,0
Santo Domingo Albarradas,C,1,0,1,0
Santo Domingo Armenta,C,1,0,0,0
Santo Domingo Chihuitan,C,1,0,0,0
Santo Domingo de Morelos,C,1,0,1,0
Santo Domingo Ixcatlan,C,1,0,1,0
Santo Domingo Nuxaa,C,1,0,1,0
Santo Domingo Ozolotepec,C,1,0,1,0
Santo Domingo Petapa,C,1,0,1,0
Santo Domingo Roayaga,C,2,0,2,0
Santo Domingo Tehuantepec,17,17,0,1,0
Santo Domingo Teojomulco,C,1,0,0,0
Santo Domingo Tepuxtepec,C,1,0,1,0
Santo Domingo Tlatayapam,C,1,0,0,0
Santo Domingo Tomaltepec,C,2,0,0,0
Santo Domingo Tonala,4,4,0,2,0
Santo Domingo Tonaltepec,C,1,0,0,0
Santo Domingo Xagacia,C,1,0,1,0
Santo Domingo Yanhuitlan,C,1,0,0,0
Santo Domingo Zanatepec,6,6,0,0,0
Santos Reyes Nopala,4,4,0,1,0
Santos Reyes Papalo,C,1,0,1,0
Santos Reyes Tepejillo,C,1,0,1,0
Santos Reyes Yucuna,C,1,0,1,0
Santo Tomas Jalieza,5,5,0,2,0
Santo Tomas Mazaltepec,C,1,0,1,0
Santo Tomas Ocotepec,C,1,0,1,0
San Vicente Coatlan,C,1,0,1,0
San Vicente Lachixio,C,2,0,2,0
San Vicente Nuñu,C,1,0,0,0
Silacayoapam,9,9,0,5,0
Soledad Etla,C,1,0,0,0
Villa de Tamazulapam del Progreso,C,1,0,0,0
Tanetze de Zaragoza,C,2,0,1,0
Taniche,C,1,0,0,0
Tataltepec de Valdes,C,2,0,1,0
Teococuilco de Marcos Perez,C,1,0,1,0
Teotitlan de Flores Magon,C,2,0,0,0
Teotitlan del Valle,C,2,0,2,0
Teotongo,C,1,0,0,0
Tepelmeme Villa de Morelos,C,1,0,0,0
Tezoatlan de Segura y Luna,9,9,0,6,0
San Jeronimo Tlacochahuaya,3,3,0,3,0
Tlacolula de Matamoros,6,6,0,3,0
Tlacotepec Plumas,C,1,0,0,0
Tlalixtac de Cabrera,C,2,0,2,0
Totontepec Villa de Morelos,11,11,0,11,0
Trinidad Zaachila,5,5,0,0,0
La Trinidad Vista Hermosa,C,1,0,0,0
Valerio Trujano,C,1,0,0,0
San Juan Bautista Valle Nacional,24,24,0,20,0
Villa Diaz Ordaz,3,3,0,3,0
Yaxe,C,1,0,0,0
Magdalena Yodocono de Porfirio Diaz,C,1,0,0,0
Yogana,C,2,0,0,0
Yutanduchi de Guerrero,C,1,0,1,0
Villa de Zaachila,3,3,0,0,0
Zapotitlan del Rio,C,2,0,0,0
Zapotitlan Lagunas,C,1,0,0,0
Zapotitlan Palmas,C,2,0,1,0
Santa Ines de Zaragoza,C,1,0,1,0
Zimatlan de alvarez,8,8,0,2,0
Puebla,1194,1174,20,176,2
Acajete,8,8,0,0,0
Acateno,4,4,0,0,0
Acatlan,16,14,2,0,0
Acatzingo,9,9,0,0,0
Acteopan,C,3,0,2,0
Ahuacatlan,C,1,0,1,0
Ahuatlan,C,1,0,0,0
Ahuazotepec,6,6,0,0,0
Ahuehuetitla,3,3,0,0,0
Ajalpan,10,10,0,4,0
Albino Zertuche,C,1,0,0,0
Aljojuca,4,4,0,0,0
Altepexi,C,2,0,2,0
Amixtlan,C,1,0,1,0
Amozoc,7,7,0,2,0
Aquixtla,5,5,0,1,0
Atexcal,9,9,0,1,0
Atlixco,29,28,1,5,0
Atoyatempan,C,1,0,0,0
Atzala,C,1,0,0,0
Atzitzihuacan,9,9,0,0,0
Atzitzintla,5,5,0,0,0
Axutla,C,1,0,0,0
Ayotoxco de Guerrero,3,3,0,2,0
Calpan,3,3,0,2,0
Caltepec,9,9,0,0,0
Camocuautla,C,1,0,1,0
Caxhuacan,C,1,0,1,0
Coatzingo,C,2,0,0,0
Cohetzala,3,3,0,2,0
Cohuecan,C,2,0,0,0
Coronango,3,3,0,0,0
Coxcatlan,9,9,0,6,0
Coyomeapan,3,3,0,3,0
Coyotepec,4,3,1,0,0
Cuapiaxtla de Madero,C,1,0,0,0
Cuautempan,C,1,0,1,0
Cuautinchan,7,7,0,0,0
Cuautlancingo,3,3,0,0,0
Cuayuca de Andrade,5,5,0,0,0
Cuetzalan del Progreso,C,2,0,1,0
Cuyoaco,11,10,1,0,0
Chalchicomula de Sesma,24,24,0,0,0
Chapulco,C,2,0,0,0
Chiautla,6,6,0,0,0
Chiautzingo,5,5,0,0,0
Chiconcuautla,C,1,0,1,0
Chietla,21,20,1,0,0
Chignahuapan,45,44,1,0,0
Chignautla,C,2,0,0,0
Chila,4,4,0,0,0
Chila de la Sal,C,1,0,0,0
Honey,C,1,0,0,0
Chilchotla,C,2,0,1,0
Chinantla,3,3,0,0,0
Domingo Arenas,C,2,0,0,0
Eloxochitlan,C,2,0,2,0
Epatlan,4,2,2,0,0
Esperanza,9,9,0,0,0
Francisco Z. Mena,21,19,2,3,0
General Felipe angeles,5,5,0,0,0
Guadalupe,3,3,0,0,0
Guadalupe Victoria,10,10,0,1,0
Huaquechula,26,25,1,0,0
Huatlatlauca,8,8,0,8,0
Huauchinango,4,4,0,1,0
Huehuetlan el Chico,4,4,0,0,0
Huejotzingo,11,11,0,3,0
Hueytamalco,9,8,1,2,1
Hueytlalpan,C,2,0,2,0
Huitzilan de Serdan,C,2,0,2,0
Ixcamilpa de Guerrero,4,4,0,0,0
Ixcaquixtla,7,7,0,0,0
Ixtacamaxtitlan,24,24,0,2,0
Izucar de Matamoros,26,26,0,0,0
Jalpan,7,7,0,4,0
Jolalpan,9,8,1,2,0
Jonotla,4,3,1,2,0
Jopala,C,1,0,0,0
Juan C. Bonilla,C,2,0,0,0
Juan N. Mendez,3,3,0,0,0
Lafragua,7,7,0,0,0
Libres,6,6,0,1,0
La Magdalena Tlatlauquitepec,C,1,0,1,0
Mazapiltepec de Juarez,3,3,0,0,0
Mixtla,C,1,0,0,0
Molcaxac,9,9,0,2,0
Cañada Morelos,5,5,0,0,0
Nicolas Bravo,C,2,0,0,0
Nopalucan,6,6,0,0,0
Ocotepec,C,2,0,0,0
Ocoyucan,11,11,0,2,0
Olintla,C,1,0,1,0
Oriental,7,7,0,0,0
Pahuatlan,C,1,1,0,0
Palmar de Bravo,14,14,0,0,0
Pantepec,16,16,0,9,0
Petlalcingo,8,8,0,1,0
Piaxtla,5,5,0,0,0
Puebla,20,20,0,3,0
Quecholac,12,12,0,0,0
Rafael Lara Grajales,C,1,0,0,0
Los Reyes de Juarez,3,3,0,0,0
San Andres Cholula,6,6,0,0,0
San Antonio Cañada,C,2,0,1,0
San Diego la Mesa Tochimiltzingo,4,4,0,0,0
San Felipe Teotlalcingo,3,3,0,0,0
San Gabriel Chilac,4,4,0,2,0
San Jeronimo Tecuanipan,3,3,0,0,0
San Jeronimo Xayacatlan,3,2,1,2,1
San Jose Chiapa,7,7,0,0,0
San Jose Miahuatlan,8,8,0,7,0
San Juan Atenco,5,5,0,0,0
San Martin Texmelucan,11,11,0,0,0
San Martin Totoltepec,C,1,0,0,0
San Matias Tlalancaleca,3,3,0,0,0
San Miguel Xoxtla,C,1,0,0,0
San Nicolas Buenos Aires,7,7,0,0,0
San Nicolas de los Ranchos,3,3,0,0,0
San Pablo Anicano,6,6,0,0,0
San Pedro Cholula,3,3,0,0,0
San Pedro Yeloixtlahuaca,C,2,0,0,0
San Salvador el Seco,4,4,0,0,0
San Salvador el Verde,8,8,0,0,0
San Salvador Huixcolotla,C,1,0,0,0
San Sebastian Tlacotepec,C,1,0,1,0
Santa Catarina Tlaltempan,C,1,0,1,0
Santa Ines Ahuatempan,C,1,0,1,0
Santa Isabel Cholula,4,4,0,0,0
Santiago Miahuatlan,3,3,0,0,0
Huehuetlan el Grande,13,13,0,2,0
Santo Tomas Hueyotlipan,C,2,0,0,0
Soltepec,7,7,0,0,0
Tecali de Herrera,12,12,0,1,0
Tecamachalco,18,18,0,0,0
Tecomatlan,3,3,0,0,0
Tehuacan,12,11,1,2,0
Tehuitzingo,10,10,0,0,0
Tenampulco,8,8,0,4,0
Teopantlan,3,3,0,1,0
Teotlalco,4,4,0,0,0
Tepanco de Lopez,7,7,0,2,0
Tepatlaxco de Hidalgo,C,2,0,1,0
Tepeaca,23,23,0,0,0
Tepemaxalco,3,3,0,0,0
Tepeojuma,8,8,0,1,0
Tepetzintla,3,3,0,3,0
Tepexco,4,4,0,0,0
Tepexi de Rodriguez,12,11,1,1,0
Tepeyahualco,14,14,0,0,0
Tepeyahualco de Cuauhtemoc,C,2,0,0,0
Tetela de Ocampo,4,4,0,1,0
Teziutlan,C,2,0,1,0
Tianguismanalco,6,6,0,3,0
Tilapa,7,7,0,1,0
Tlacotepec de Benito Juarez,18,18,0,5,0
Tlacuilotepec,4,4,0,1,0
Tlachichuca,24,24,0,0,0
Tlahuapan,18,18,0,0,0
Tlanepantla,C,2,0,0,0
Tlapacoya,3,3,0,3,0
Tlapanala,6,6,0,0,0
Tlatlauquitepec,4,4,0,2,0
Tlaxco,C,1,0,1,0
Tochimilco,12,12,0,3,0
Tochtepec,4,4,0,0,0
Totoltepec de Guerrero,3,3,0,0,0
Tulcingo,C,2,0,0,0
Tuzamapan de Galeana,C,1,0,1,0
Tzicatlacoyan,7,7,0,0,0
Venustiano Carranza,12,12,0,2,0
Vicente Guerrero,4,4,0,3,0
Xayacatlan de Bravo,C,1,0,1,0
Xicotepec,10,10,0,1,0
Xicotlan,C,2,0,0,0
Xiutetelco,3,3,0,0,0
Xochiapulco,C,1,0,1,0
Xochiltepec,3,3,0,0,0
Xochitlan de Vicente Suarez,C,2,0,2,0
Xochitlan Todos Santos,3,3,0,0,0
Yehualtepec,9,9,0,0,0
Zacapala,7,7,0,0,0
Zacapoaxtla,10,10,0,4,0
Zacatlan,18,18,0,1,0
Zapotitlan,7,7,0,2,0
Zaragoza,C,2,0,1,0
Zautla,8,8,0,4,0
Zihuateutla,8,7,1,3,0
Zinacatepec,C,1,0,0,0
Zoquiapan,C,2,0,2,0
Zoquitlan,C,1,0,0,0
Queretaro,378,368,10,13,0
Amealco de Bonfil,23,23,0,3,0
Pinal de Amoles,19,19,0,0,0
Arroyo Seco,13,12,1,0,0
Cadereyta de Montes,38,37,1,5,0
Colon,42,40,2,0,0
Corregidora,16,16,0,0,0
Ezequiel Montes,8,8,0,0,0
Huimilpan,16,15,1,0,0
Jalpan de Serra,6,6,0,0,0
Landa de Matamoros,4,3,1,0,0
El Marques,39,39,0,0,0
Pedro Escobedo,19,19,0,0,0
Peñamiller,16,16,0,0,0
Queretaro,41,40,1,0,0
San Joaquin,4,3,1,0,0
San Juan del Rio,52,50,2,0,0
Tequisquiapan,12,12,0,1,0
Toliman,10,10,0,4,0
Quintana Roo,282,280,2,195,2
Cozumel,C,1,0,0,0
Felipe Carrillo Puerto,55,55,0,51,0
Isla Mujeres,C,2,0,2,0
Othon P. Blanco,105,105,0,34,0
Benito Juarez,C,3,0,1,0
Jose Maria Morelos,65,63,2,61,2
Lazaro Cardenas,34,34,0,31,0
Solidaridad,17,17,0,15,0
San Luis Potosi,1421,1374,47,364,4
Ahualulco,14,14,0,0,0
Alaquines,11,11,0,0,0
Aquismon,28,28,0,16,0
Armadillo de los Infante,7,7,0,0,0
Cardenas,C,5,0,0,0
Catorce,21,21,0,0,0
Cedral,29,29,0,0,0
Cerritos,18,18,0,0,0
Cerro de San Pedro,5,5,0,0,0
Ciudad del Maiz,28,28,0,0,0
Ciudad Fernandez,15,15,0,0,0
Tancanhuitz,26,26,0,24,0
Ciudad Valles,60,59,1,11,0
Coxcatlan,28,28,0,27,0
Charcas,27,27,0,0,0
ebano,92,78,14,16,1
Guadalcazar,52,52,0,0,0
Huehuetlan,13,12,1,11,0
Lagunillas,7,7,0,0,0
Matehuala,44,43,1,0,0
Mexquitic de Carmona,30,29,1,0,0
Moctezuma,30,30,0,0,0
Rayon,8,8,0,0,0
Rioverde,55,55,0,0,0
Salinas,11,11,0,0,0
San Antonio,10,10,0,10,0
San Ciro de Acosta,5,5,0,0,0
San Luis Potosi,35,35,0,0,0
San Martin Chalchicuautla,58,58,0,45,0
San Nicolas Tolentino,6,5,1,0,0
Santa Catarina,5,5,0,2,0
Santa Maria del Rio,12,12,0,0,0
Santo Domingo,25,24,1,0,0
San Vicente Tancuayalab,23,23,0,10,0
Soledad de Graciano Sanchez,8,8,0,0,0
Tamasopo,21,21,0,0,0
Tamazunchale,33,33,0,23,0
Tampacan,23,23,0,16,0
Tampamolon Corona,31,31,0,30,0
Tamuin,175,151,24,38,3
Tanlajas,26,26,0,20,0
Tanquian de Escobedo,5,5,0,5,0
Tierra Nueva,C,1,0,0,0
Vanegas,20,19,1,0,0
Venado,18,18,0,0,0
Villa de Arriaga,11,11,0,0,0
Villa de Guadalupe,20,20,0,0,0
Villa de la Paz,5,5,0,0,0
Villa de Ramos,18,18,0,0,0
Villa de Reyes,20,20,0,0,0
Villa Hidalgo,27,26,1,0,0
Villa Juarez,9,9,0,0,0
Axtla de Terrazas,29,29,0,29,0
Xilitla,35,35,0,20,0
Zaragoza,7,7,0,0,0
Villa de Arista,8,8,0,0,0
Matlapa,12,12,0,11,0
El Naranjo,16,15,1,0,0
Sinaloa,1309,1273,36,33,1
Ahome,115,108,7,11,0
Angostura,62,61,1,0,0
Badiraguato,44,42,2,0,0
Concordia,29,29,0,0,0
Cosala,37,36,1,0,0
Culiacan,185,177,8,0,0
Choix,63,62,1,1,0
Elota,39,39,0,0,0
Escuinapa,20,20,0,2,0
El Fuerte,103,100,3,13,1
Guasave,140,136,4,1,0
Mazatlan,45,44,1,0,0
Mocorito,71,69,2,0,0
Rosario,51,51,0,1,0
Salvador Alvarado,22,21,1,0,0
San Ignacio,51,50,1,0,0
Sinaloa,154,154,0,4,0
Navolato,78,74,4,0,0
Sonora,979,910,69,62,8
Aconchi,C,1,0,0,0
Agua Prieta,6,6,0,0,0
alamos,84,80,4,5,0
Altar,7,7,0,0,0
Arivechi,C,3,0,0,0
Arizpe,6,6,0,0,0
Atil,C,2,0,0,0
Bacadehuachi,C,1,0,0,0
Bacanora,4,4,0,0,0
Bacerac,4,4,0,0,0
Bacoachi,5,5,0,0,0
Bacum,44,38,6,2,1
Banamichi,3,3,0,0,0
Baviacora,C,2,0,0,0
Bavispe,C,2,0,0,0
Benjamin Hill,3,2,1,0,0
Caborca,72,69,3,3,1
Cajeme,103,93,10,2,0
Cananea,7,7,0,0,0
Carbo,C,2,0,0,0
La Colorada,6,6,0,0,0
Cucurpe,3,2,1,0,0
Cumpas,7,7,0,0,0
Divisaderos,C,1,0,0,0
Empalme,16,16,0,1,0
Etchojoa,45,39,6,10,1
Fronteras,12,12,0,0,0
Granados,C,1,0,0,0
Guaymas,31,29,2,1,0
Hermosillo,52,51,1,1,0
Huachinera,C,2,0,0,0
Huasabas,C,1,0,0,0
Huatabampo,57,53,4,15,1
Huepac,3,3,0,0,0
Imuris,6,5,1,0,0
Magdalena,9,8,1,0,0
Mazatan,3,3,0,0,0
Moctezuma,4,4,0,0,0
Naco,C,2,0,0,0
Nacori Chico,4,4,0,0,0
Nacozari de Garcia,4,3,1,0,0
Navojoa,45,41,4,13,2
Nogales,8,6,2,0,0
Onavas,C,1,1,0,0
Opodepe,6,6,0,0,0
Oquitoa,C,1,0,0,0
Pitiquito,11,11,0,1,0
Puerto Peñasco,27,24,3,1,0
Quiriego,17,16,1,0,0
Rayon,5,5,0,0,0
Rosario,17,16,1,0,0
Sahuaripa,18,18,0,0,0
San Felipe de Jesus,C,1,0,0,0
San Javier,C,1,0,0,0
San Luis Rio Colorado,41,33,8,0,1
San Miguel de Horcasitas,4,4,0,0,0
San Pedro de la Cueva,6,5,1,0,0
Santa Ana,7,7,0,0,0
Santa Cruz,C,2,0,0,0
Saric,5,5,0,0,0
Soyopa,6,6,0,0,0
Suaqui Grande,C,2,0,0,0
Tepache,C,2,0,0,0
Trincheras,3,2,1,0,0
Tubutama,7,7,0,0,0
Ures,12,12,0,0,0
Villa Hidalgo,4,4,0,0,0
Villa Pesqueira,3,3,0,0,0
Yecora,9,9,0,1,0
General Plutarco Elias Calles,29,28,1,2,0
Benito Juarez,10,10,0,2,0
San Ignacio Rio Muerto,38,33,5,2,1
Tabasco,779,750,29,71,0
Balancan,55,51,4,5,0
Cardenas,62,62,0,0,0
Centla,55,54,1,10,0
Centro,64,58,6,8,0
Comalcalco,33,31,2,0,0
Cunduacan,44,42,2,0,0
Emiliano Zapata,14,14,0,0,0
Huimanguillo,123,119,4,1,0
Jalapa,23,23,0,0,0
Jalpa de Mendez,28,28,0,4,0
Jonuta,37,36,1,0,0
Macuspana,66,66,0,6,0
Nacajuca,29,28,1,21,0
Paraiso,16,15,1,0,0
Tacotalpa,36,36,0,11,0
Teapa,21,20,1,0,0
Tenosique,73,67,6,5,0
Tamaulipas,1391,1342,49,3,0
Abasolo,37,37,0,0,0
Aldama,62,62,0,0,0
Altamira,39,38,1,0,0
Antiguo Morelos,17,16,1,1,0
Burgos,19,18,1,0,0
Bustamante,22,22,0,0,0
Camargo,9,8,1,0,0
Casas,23,22,1,0,0
Cruillas,10,10,0,0,0
Gomez Farias,25,24,1,0,0
Gonzalez,87,83,4,0,0
Güemez,41,40,1,0,0
Guerrero,C,2,0,0,0
Gustavo Diaz Ordaz,9,8,1,0,0
Hidalgo,62,61,1,0,0
Jaumave,40,40,0,0,0
Jimenez,22,21,1,0,0
Llera,54,52,2,0,0
Mainero,14,14,0,0,0
El Mante,124,113,11,0,0
Matamoros,78,76,2,1,0
Mendez,22,22,0,0,0
Miquihuana,9,9,0,0,0
Nuevo Laredo,16,15,1,0,0
Nuevo Morelos,6,6,0,0,0
Ocampo,34,33,1,0,0
Padilla,20,18,2,0,0
Palmillas,C,5,0,0,0
Reynosa,74,68,6,0,0
Rio Bravo,23,22,1,0,0
San Carlos,53,51,2,0,0
San Fernando,67,63,4,0,0
San Nicolas,7,7,0,0,0
Soto la Marina,59,58,1,1,0
Tampico,C,1,0,0,0
Tula,60,59,1,0,0
Valle Hermoso,27,27,0,0,0
Victoria,40,39,1,0,0
Villagran,31,31,0,0,0
Xicotencatl,41,41,0,0,0
Tlaxcala,246,235,11,4,0
Amaxac de Guerrero,C,1,0,0,0
Atlangatepec,4,4,0,0,0
Altzayanca,18,18,0,0,0
Apizaco,4,4,0,0,0
Calpulalpan,11,11,0,0,0
El Carmen Tequexquitla,C,3,0,0,0
Cuapiaxtla,11,10,1,0,0
Cuaxomulco,C,1,0,0,0
Chiautempan,5,4,1,2,0
Muñoz de Domingo Arenas,4,4,0,0,0
Españita,11,10,1,0,0
Huamantla,25,25,0,0,0
Hueyotlipan,13,12,1,0,0
Ixtacuixtla de Mariano Matamoros,16,15,1,0,0
Ixtenco,C,1,0,1,0
Tepetitla de Lardizabal,C,2,0,0,0
Sanctorum de Lazaro Cardenas,4,4,0,0,0
Nanacamilpa de Mariano Arista,5,5,0,0,0
Nativitas,15,15,0,0,0
Panotla,6,6,0,0,0
Santa Cruz Tlaxcala,4,4,0,0,0
Teolocholco,C,2,0,1,0
Terrenate,6,6,0,0,0
Tetla de la Solidaridad,7,6,1,0,0
Tetlatlahuca,3,3,0,0,0
Tlaxcala,3,3,0,0,0
Tlaxco,29,28,1,0,0
Tocatlan,C,1,0,0,0
Totolac,C,1,0,0,0
Zitlaltepec de Trinidad Sanchez Santos,3,2,1,0,0
Tzompantepec,3,2,1,0,0
Xaloztoc,C,2,0,0,0
Xaltocan,4,4,0,0,0
Papalotla de Xicohtencatl,C,0,1,0,0
Xicohtzinco,C,1,0,0,0
Yauhquemecan,3,3,0,0,0
Zacatelco,C,1,0,0,0
Benito Juarez,C,1,0,0,0
Emiliano Zapata,C,2,0,0,0
Lazaro Cardenas,C,2,0,0,0
La Magdalena Tlaltelulco,C,0,1,0,0
San Damian Texoloc,C,1,0,0,0
San Jose Teacalco,C,1,0,0,0
San Lorenzo Axocomanitla,C,1,0,0,0
San Lucas Tecopilco,C,1,0,0,0
Santa Ana Nopalucan,C,1,0,0,0
Santa Apolonia Teacalco,C,1,0,0,0
Veracruz de Ignacio de la Llave,3684,3606,78,642,7
Acajete,C,2,0,0,0
Acatlan,C,1,0,0,0
Acayucan,31,31,0,5,0
Actopan,29,28,1,0,0
Acula,9,9,0,0,0
Acultzingo,16,14,2,3,1
Camaron de Tejeda,5,5,0,0,0
Alto Lucero de Gutierrez Barrios,16,16,0,0,0
Altotonga,16,16,0,0,0
Alvarado,19,18,1,1,0
Amatitlan,6,6,0,0,0
Naranjos Amatlan,11,11,0,1,0
Amatlan de los Reyes,19,18,1,0,0
angel R. Cabada,21,21,0,0,0
La Antigua,11,11,0,0,0
Apazapan,5,5,0,0,0
Atlahuilco,C,1,0,1,0
Atoyac,15,15,0,0,0
Atzacan,7,7,0,0,0
Atzalan,39,38,1,0,0
Tlaltetela,14,14,0,0,0
Banderilla,C,1,0,0,0
Benito Juarez,23,23,0,22,0
Boca del Rio,C,3,0,0,0
Calcahualco,4,4,0,0,0
Camerino Z. Mendoza,C,1,0,1,0
Carrillo Puerto,4,4,0,0,0
Catemaco,30,29,1,1,0
Cazones,24,24,0,8,0
Cerro Azul,7,7,0,0,0
Citlaltepetl,C,1,0,0,0
Coacoatzintla,3,3,0,0,0
Coahuitlan,C,2,0,2,0
Coatepec,14,14,0,0,0
Coatzacoalcos,8,7,1,0,0
Coatzintla,16,16,0,6,0
Coetzala,C,1,0,1,0
Colipa,3,3,0,0,0
Comapa,15,15,0,0,0
Cordoba,24,23,1,0,0
Cosamaloapan de Carpio,32,28,4,3,1
Coscomatepec,4,4,0,0,0
Cosoleacaque,16,16,0,1,0
Cotaxtla,16,15,1,0,0
Coxquihui,5,5,0,3,0
Coyutla,8,8,0,4,0
Cuichapa,6,5,1,1,0
Cuitlahuac,15,15,0,0,0
Chacaltianguis,12,12,0,0,0
Chalma,16,16,0,9,0
Chiconamel,11,11,0,9,0
Chiconquiaco,9,9,0,0,0
Chicontepec,84,84,0,76,0
Chinameca,10,10,0,1,0
Chinampa de Gorostiza,7,7,0,1,0
Las Choapas,121,117,4,20,0
Chocaman,3,3,0,0,0
Chontla,12,10,2,6,1
Chumatlan,C,1,0,1,0
Emiliano Zapata,26,26,0,0,0
Espinal,20,19,1,8,0
Fortin,7,7,0,0,0
Gutierrez Zamora,15,15,0,0,0
Hidalgotitlan,40,39,1,3,0
Huatusco,10,10,0,0,0
Huayacocotla,25,25,0,0,0
Hueyapan de Ocampo,36,36,0,10,0
Huiloapan,C,0,1,0,0
Ignacio de la Llave,30,29,1,3,0
Ilamatlan,15,15,0,13,0
Isla,47,46,1,6,0
Ixcatepec,9,9,0,8,0
Ixhuacan de los Reyes,6,6,0,0,0
Ixhuatlan del Cafe,13,13,0,0,0
Ixhuatlancillo,3,3,0,1,0
Ixhuatlan del Sureste,12,12,0,0,0
Ixhuatlan de Madero,69,69,0,58,0
Ixmatlahuacan,8,8,0,0,0
Ixtaczoquitlan,15,14,1,4,0
Jalacingo,17,17,0,0,0
Xalapa,10,10,0,0,0
Jalcomulco,4,4,0,0,0
Jaltipan,14,14,0,1,0
Jamapa,12,12,0,0,0
Jesus Carranza,52,50,2,5,0
Xico,12,12,0,0,0
Jilotepec,5,5,0,0,0
Juan Rodriguez Clara,46,42,4,7,1
Juchique de Ferrer,11,11,0,0,0
Lerdo de Tejada,3,3,0,0,0
Maltrata,3,2,1,0,0
Manlio Fabio Altamirano,28,28,0,0,0
Mariano Escobedo,3,3,0,0,0
Martinez de la Torre,46,44,2,0,0
Mecayapan,14,14,0,11,0
Medellin,33,31,2,0,0
Miahuatlan,C,2,0,0,0
Minatitlan,122,117,5,7,0
Misantla,42,42,0,0,0
Moloacan,14,13,1,0,0
Naolinco,4,4,0,0,0
Nautla,19,19,0,0,0
Nogales,6,5,1,0,0
Oluta,3,3,0,0,0
Omealca,24,23,1,1,0
Otatitlan,4,4,0,0,0
Oteapan,C,1,0,0,0
Ozuluama de Mascareñas,39,38,1,0,0
Pajapan,10,9,1,4,0
Panuco,132,130,2,12,0
Papantla,70,68,2,23,1
Paso del Macho,27,26,1,0,0
Paso de Ovejas,26,26,0,0,0
La Perla,C,1,0,0,0
Perote,20,20,0,0,0
Platon Sanchez,11,11,0,9,0
Playa Vicente,65,65,0,28,0
Las Vigas de Ramirez,4,4,0,0,0
Pueblo Viejo,19,19,0,0,0
Puente Nacional,28,28,0,0,0
Rafael Delgado,C,2,0,1,0
Rafael Lucio,C,1,0,0,0
Los Reyes,C,2,0,2,0
Rio Blanco,C,1,0,0,0
Saltabarranca,4,4,0,0,0
San Andres Tuxtla,80,80,0,0,0
San Juan Evangelista,50,49,1,0,0
Santiago Tuxtla,45,45,0,1,0
Sayula de Aleman,31,31,0,2,0
Soconusco,7,7,0,0,0
Soledad Atzompa,C,2,0,2,0
Soledad de Doblado,26,26,0,0,0
Soteapan,25,25,0,21,0
Tamalin,9,9,0,1,0
Tamiahua,50,50,0,2,0
Tampico Alto,23,23,0,0,0
Tancoco,9,9,0,4,0
Tantima,18,18,0,0,0
Tantoyuca,38,38,0,32,0
Castillo de Teayo,26,26,0,5,0
Tecolutla,37,35,2,2,0
Temapache,108,108,0,26,0
Tempoal,39,39,0,6,0
Tenampa,6,6,0,0,0
Teocelo,C,1,0,0,0
Tepatlaxco,5,5,0,0,0
