INEGI. IX Censo Ejidal 2007,,,,,,
Superficie de uso comun segun uso agricola,,,,,Cuadro 5,
por entidad federativa y municipio,,,,,,
entidad_federativa_y_municipio,ejidos_y_comunidades_con_superficie_de_uso_comun,superficie_de_uso_comun_(ha),ejidos_y_comunidades_con_superficie_de_uso_comun_utilizada_para_la_agricultura_total,ejidos_y_comunidades_con_superficie_de_uso_comun_utilizada_para_la_agricultura_sembrada_en_2007,ejidos_y_comunidades_con_superficie_de_uso_comun_utilizada_para_la_agricultura_para_sembrarse_solo_por_uno_o_dos_años,unidad_de_medida
El Porvenir,5,1482.0000,10.0000,0.0000,0.0000,Hectarea
Villa Comaltitlan,5,202.2000,52.0100,4.0000,0.0000,Hectarea
Pueblo Nuevo Solistahuacan,19,4993.5000,1968.7000,1943.3000,0.0000,Hectarea
Rayon,4,1571.0000,20.2400,15.4200,0.0000,Hectarea
Las Rosas,8,4535.0000,2261.9900,2181.2000,0.0000,Hectarea
Sabanilla,12,8781.0000,7720.9300,3820.8900,1004.6700,Hectarea
Salto de Agua,37,7191.0000,4689.2800,654.6200,622.6200,Hectarea
San Cristobal de las Casas,11,5042.6000,386.8300,162.0000,10.0000,Hectarea
San Fernando,13,3045.1500,631.2300,463.9700,0.0000,Hectarea
Siltepec,17,21836.0000,11.1100,11.1100,0.0000,Hectarea
Simojovel,36,10613.2300,8518.4400,5832.6400,210.0000,Hectarea
Sitala,2,201.0000,0.0000,0.0000,0.0000,Hectarea
Socoltenango,17,2344.5000,65.7500,65.7500,0.0000,Hectarea
Solosuchiapa,6,1179.2500,84.8500,50.0000,4.0000,Hectarea
Soyalo,4,10451.6500,6907.5400,3800.0000,0.0000,Hectarea
Suchiapa,7,632.7600,12.4000,12.0000,0.0000,Hectarea
Suchiate,6,875.0000,51.2600,45.9200,5.3300,Hectarea
Tapachula,17,3307.4900,31.7700,12.0000,2.0000,Hectarea
Tapalapa,2,7230.5100,1023.7800,600.0000,0.0000,Hectarea
Tapilula,4,166.0000,19.4700,18.9800,0.0000,Hectarea
Tecpatan,27,2577.3600,348.1500,188.1200,3.0000,Hectarea
Tenejapa,3,1219.0000,834.9400,369.9500,0.0000,Hectarea
Teopisca,16,8869.0000,1704.4700,937.3500,0.0000,Hectarea
Tila,24,36601.1300,24953.5500,13916.0900,4119.5400,Hectarea
Tonala,21,12468.0000,86.3900,15.0000,15.0000,Hectarea
Totolapa,2,2696.0700,0.0000,0.0000,0.0000,Hectarea
La Trinitaria,70,40557.3400,6070.0700,5406.5800,250.0000,Hectarea
Tumbala,10,8801.0700,6773.7100,4346.5400,481.9300,Hectarea
Tuxtla Gutierrez,3,1879.0100,365.5200,71.0400,0.0000,Hectarea
Tuxtla Chico,1,55.0000,54.0000,0.0000,0.0000,Hectarea
Tuzantan,2,19.9300,14.9300,0.0000,0.0000,Hectarea
Tzimol,12,4736.5000,897.8100,686.2100,0.0000,Hectarea
Union Juarez,5,231.0000,0.0000,0.0000,0.0000,Hectarea
Venustiano Carranza,26,73516.9600,9287.7000,2180.5900,0.0000,Hectarea
Villa Corzo,38,16189.8400,1805.2200,1427.8900,0.0000,Hectarea
Villaflores,52,18262.9400,1860.7300,1011.2700,0.0000,Hectarea
Yajalon,7,2822.0000,656.9700,250.0000,50.0000,Hectarea
San Lucas,2,948.0000,0.0000,0.0000,0.0000,Hectarea
Zinacantan,5,3612.5000,3131.5000,400.0000,50.0000,Hectarea
Aldama,1,2595.0000,1395.0000,1395.0000,0.0000,Hectarea
Benemerito de las Americas,7,16569.9600,60.0900,38.0800,5.0000,Hectarea
Maravilla Tenejapa,30,20566.9900,158.8700,75.1700,10.1800,Hectarea
Marques de Comillas,20,18412.7200,660.7500,158.0000,0.0000,Hectarea
Montecristo de Guerrero,5,14447.5000,4180.3000,2130.5100,0.0000,Hectarea
San Andres Duraznal,5,937.0000,30.0000,30.0000,0.0000,Hectarea
Santiago el Pinar,1,1725.0000,1725.0000,1725.0000,0.0000,Hectarea
Chihuahua,951,8947730.0900,288952.5000,94056.9500,12352.5200,Hectarea
Ahumada,24,282976.0000,27676.5000,4103.5000,0.0000,Hectarea
Aldama,23,223050.0000,98.8500,98.8500,0.0000,Hectarea
Allende,21,52448.5400,1960.2300,139.1900,0.0000,Hectarea
Aquiles Serdan,2,7818.5100,1.0000,1.0000,0.0000,Hectarea
Ascension,19,503655.0000,297.1500,297.1500,0.0000,Hectarea
Bachiniva,11,42573.0000,1348.3600,1348.3600,0.0000,Hectarea
Balleza,19,418676.8200,10551.8200,10472.8800,0.0000,Hectarea
Batopilas,12,172554.0000,201.0700,134.0100,137.0100,Hectarea
Bocoyna,26,250836.0000,18013.5000,13093.6600,0.0000,Hectarea
Buenaventura,9,224313.0000,136.5500,136.5500,0.0000,Hectarea
Camargo,24,136023.8300,192.6100,40.0000,0.0000,Hectarea
Carichi,23,198328.5000,0.0000,0.0000,0.0000,Hectarea
Casas Grandes,13,247244.7500,3.0000,3.0000,0.0000,Hectarea
Coronado,6,27995.0000,34.0000,34.0000,0.0000,Hectarea
Coyame del Sotol,12,137397.4600,95.9000,5.0000,0.0000,Hectarea
La Cruz,3,30923.0000,0.0000,0.0000,0.0000,Hectarea
Cuauhtemoc,26,37138.3200,0.0000,0.0000,0.0000,Hectarea
Cusihuiriachi,20,42200.0000,492.7500,149.9000,0.0000,Hectarea
Chihuahua,44,266012.1500,0.0000,0.0000,0.0000,Hectarea
Chinipas,16,111849.0000,33155.7700,13448.3500,10805.8600,Hectarea
Delicias,2,8330.0000,0.0000,0.0000,0.0000,Hectarea
Dr. Belisario Dominguez,9,73373.0000,5.0000,5.0000,0.0000,Hectarea
Galeana,4,122326.0000,0.0000,0.0000,0.0000,Hectarea
Santa Isabel,8,20526.7200,50.0000,50.0000,0.0000,Hectarea
Gomez Farias,7,33727.0000,0.0000,0.0000,0.0000,Hectarea
Gran Morelos,10,17566.5000,0.0000,0.0000,0.0000,Hectarea
Guachochi,26,328306.1500,9336.7100,9216.2700,615.0000,Hectarea
Guadalupe,6,59910.3700,88.0700,70.0000,0.0000,Hectarea
Guadalupe y Calvo,45,754765.0000,29833.7200,14770.7900,402.6600,Hectarea
Guazapares,11,161073.0000,24570.9800,313.9100,110.0000,Hectarea
Guerrero,49,305954.9000,1128.2400,977.6800,0.0000,Hectarea
Hidalgo del Parral,12,30261.5500,0.0000,0.0000,0.0000,Hectarea
Huejotitan,8,38322.5500,10.0000,10.0000,0.0000,Hectarea
Ignacio Zaragoza,4,112035.5600,7328.6700,40.0000,0.0000,Hectarea
Janos,14,209011.0000,12504.3100,2278.6000,0.0000,Hectarea
Jimenez,42,257003.0000,3055.0900,1660.0000,10.0000,Hectarea
Juarez,8,76208.5000,0.0000,0.0000,0.0000,Hectarea
Julimes,6,74512.0000,10.0000,10.0000,10.0000,Hectarea
Lopez,12,49848.0000,609.5800,80.0000,0.0000,Hectarea
Madera,20,581775.9600,403.5900,398.5400,0.0000,Hectarea
Maguarichi,5,29021.0000,1640.1800,1012.0000,0.0000,Hectarea
Manuel Benavides,14,198640.0000,0.0000,0.0000,0.0000,Hectarea
Matachi,5,21281.7500,0.0000,0.0000,0.0000,Hectarea
Matamoros,8,46741.0000,0.0000,0.0000,0.0000,Hectarea
Meoqui,2,6057.4300,0.0000,0.0000,0.0000,Hectarea
Morelos,17,107563.6300,37233.8100,11101.8300,12.0000,Hectarea
Moris,10,30978.0000,1425.8500,1425.8500,0.0000,Hectarea
Namiquipa,12,146414.0000,498.8400,498.8400,0.0000,Hectarea
Nonoava,3,58466.0000,284.9800,250.0000,0.0000,Hectarea
Nuevo Casas Grandes,2,15419.0000,0.0000,0.0000,0.0000,Hectarea
Ocampo,17,149031.0000,8860.4200,1220.4200,0.0000,Hectarea
Ojinaga,30,308866.2300,0.0000,0.0000,0.0000,Hectarea
Praxedis G. Guerrero,5,20722.0700,0.0000,0.0000,0.0000,Hectarea
Riva Palacio,8,16317.5900,0.0000,0.0000,0.0000,Hectarea
Rosales,9,38951.9500,5648.8100,460.0000,0.0000,Hectarea
Rosario,7,54044.0700,0.0000,0.0000,0.0000,Hectarea
San Francisco de Borja,9,26232.0000,490.4300,150.0000,0.0000,Hectarea
San Francisco de Conchos,7,40417.0000,6.0000,6.0000,0.0000,Hectarea
San Francisco del Oro,4,23388.0000,83.8200,63.0000,0.0000,Hectarea
Santa Barbara,9,13557.0000,767.4000,463.7500,0.0000,Hectarea
Satevo,19,97636.1300,459.7400,0.0000,0.0000,Hectarea
Saucillo,13,50480.0000,0.0000,0.0000,0.0000,Hectarea
Temosachi,13,221123.5000,188.5700,188.5700,0.0000,Hectarea
El Tule,4,19844.0000,0.0000,0.0000,0.0000,Hectarea
Urique,29,265396.0000,9680.3300,2735.2100,0.0000,Hectarea
Uruachi,19,126327.0000,38395.3000,1000.3000,250.0000,Hectarea
Valle de Zaragoza,15,85965.1000,95.0000,95.0000,0.0000,Hectarea
Distrito Federal,26,44155.0000,6355.3700,5211.1000,8.0000,Hectarea
Cuajimalpa de Morelos,3,2106.0000,37.4000,37.4000,0.0000,Hectarea
La Magdalena Contreras,3,4679.0000,42.7400,42.7400,0.0000,Hectarea
Milpa Alta,5,17034.5000,192.8800,192.8800,8.0000,Hectarea
alvaro Obregon,2,671.0000,10.4100,10.0000,0.0000,Hectarea
Tlahuac,3,404.0000,135.3300,134.3300,0.0000,Hectarea
Tlalpan,8,18846.5000,5932.3800,4790.7500,0.0000,Hectarea
Xochimilco,2,414.0000,4.2200,3.0000,0.0000,Hectarea
Durango,1072,7292613.0500,222000.8000,88833.1400,14358.4000,Hectarea
Canatlan,40,218409.6600,907.7000,907.7000,0.0000,Hectarea
Canelas,3,12511.0000,2427.7900,13.8500,2.5000,Hectarea
Coneto de Comonfort,8,49417.5000,7.9700,7.9700,0.0000,Hectarea
Cuencame,26,187157.0500,71.5900,71.5900,4.0000,Hectarea
Durango,114,495994.1800,3685.9900,3413.9200,0.0000,Hectarea
General Simon Bolivar,21,120366.4400,59.6400,27.6800,0.0000,Hectarea
Gomez Palacio,73,18901.6200,1156.4200,811.0300,149.7200,Hectarea
Guadalupe Victoria,10,68277.8500,1211.7300,1211.7300,0.0000,Hectarea
Guanacevi,40,388752.8700,1073.3600,902.9900,0.0000,Hectarea
Hidalgo,17,158263.0000,99.0600,99.0600,40.0000,Hectarea
Inde,11,96040.0000,217.0000,217.0000,100.0000,Hectarea
Lerdo,29,126652.0000,3404.3400,1039.5400,120.0000,Hectarea
Mapimi,76,303987.5000,867.9900,488.9800,169.2700,Hectarea
Mezquital,22,364153.8400,8643.7900,8580.6200,42.0000,Hectarea
Nazas,24,166398.8900,888.4800,75.0100,0.0000,Hectarea
Nombre de Dios,19,50226.1600,48.5700,27.0000,0.0000,Hectarea
Ocampo,24,211091.6300,3284.1200,3284.1200,0.0000,Hectarea
El Oro,25,242006.3300,7042.2900,510.0000,108.0000,Hectarea
Otaez,14,135470.0000,1159.3100,957.4300,343.5200,Hectarea
Panuco de Coronado,17,27174.2700,636.6000,636.6000,0.0000,Hectarea
Peñon Blanco,5,32674.8700,0.0000,0.0000,0.0000,Hectarea
Poanas,18,39921.4000,700.0000,693.0000,0.0000,Hectarea
Pueblo Nuevo,24,632406.2200,7635.9700,7194.8700,0.0000,Hectarea
Rodeo,29,138651.1700,727.9100,75.0000,0.0000,Hectarea
San Bernardo,24,135020.0000,52.6900,52.6900,0.0000,Hectarea
San Dimas,49,381023.0500,18679.9200,6494.5200,4.5000,Hectarea
San Juan de Guadalupe,21,184522.7100,174.6200,174.6200,0.0000,Hectarea
San Juan del Rio,22,72322.5500,2.5000,2.5000,0.0000,Hectarea
San Luis del Cordero,2,26532.0000,902.4300,902.4300,0.0000,Hectarea
San Pedro del Gallo,11,73729.5000,49.8600,49.8600,41.8900,Hectarea
Santa Clara,6,40331.0000,0.0000,0.0000,0.0000,Hectarea
Santiago Papasquiaro,62,476953.3400,4623.9200,3600.2900,0.0000,Hectarea
Suchil,10,37050.1200,7.5000,7.5000,0.0000,Hectarea
Tamazula,49,521418.1200,67447.2400,16511.7900,11366.0000,Hectarea
Tepehuanes,26,555103.4400,27279.7800,25964.4000,0.0000,Hectarea
Tlahualilo,50,323227.2000,52303.8000,250.0000,102.0000,Hectarea
Topia,15,87399.6100,4433.6400,3495.5800,1765.0000,Hectarea
Vicente Guerrero,8,17153.2200,0.0000,0.0000,0.0000,Hectarea
Nuevo Ideal,28,75921.7400,85.2600,80.2600,0.0000,Hectarea
Guanajuato,1173,557426.6500,11624.2200,6222.5900,50.6800,Hectarea
Abasolo,27,6638.4100,19.1700,19.1700,0.0000,Hectarea
Acambaro,53,16066.7500,239.8100,206.9300,25.5700,Hectarea
San Miguel de Allende,56,29682.1000,175.9700,111.9700,0.0000,Hectarea
Apaseo el Alto,25,4346.2900,39.8700,23.5000,0.0000,Hectarea
Apaseo el Grande,30,7033.9500,147.5000,145.0000,0.0000,Hectarea
Atarjea,12,22887.2500,825.6300,360.0000,0.0000,Hectarea
Celaya,14,5520.0400,297.6400,16.6200,0.0000,Hectarea
Manuel Doblado,28,5746.3400,35.5900,33.5900,0.0000,Hectarea
Comonfort,32,13874.0000,316.0000,37.0000,0.0000,Hectarea
Coroneo,3,1787.9200,362.7800,270.0000,0.0000,Hectarea
Cortazar,18,6089.7000,0.0000,0.0000,0.0000,Hectarea
Cueramaro,10,3172.1800,0.0000,0.0000,0.0000,Hectarea
Doctor Mora,5,824.0500,52.8700,5.0000,0.0000,Hectarea
Dolores Hidalgo Cuna de la Independencia Nal.,56,15189.9000,68.5300,23.8500,0.0000,Hectarea
Guanajuato,26,21964.4200,4014.7000,912.9000,0.0000,Hectarea
Huanimaro,12,1047.7900,13.0000,0.0000,0.0000,Hectarea
Irapuato,46,15268.5100,17.5400,13.0200,0.0000,Hectarea
Jaral del Progreso,9,3271.0200,212.0600,206.2600,0.0000,Hectarea
Jerecuaro,40,13338.1300,3.0600,3.0600,0.0000,Hectarea
Leon,34,9637.2100,17.0600,12.9500,0.0000,Hectarea
Moroleon,7,949.7500,0.0000,0.0000,0.0000,Hectarea
Ocampo,16,8737.3000,0.0000,0.0000,0.0000,Hectarea
Penjamo,108,18583.8700,35.6700,35.6500,0.0000,Hectarea
Pueblo Nuevo,5,439.6700,200.8700,0.0000,0.0000,Hectarea
Purisima del Rincon,10,1943.9400,0.0000,0.0000,0.0000,Hectarea
Romita,36,2476.5800,29.7700,29.7700,0.0000,Hectarea
Salamanca,36,5397.3900,20.0000,5.0000,5.0000,Hectarea
Salvatierra,41,8887.8600,217.2000,57.0000,14.0000,Hectarea
San Diego de la Union,33,28496.0000,33.1800,29.1800,0.0000,Hectarea
San Felipe,76,98501.1700,2369.4200,2300.4300,0.0000,Hectarea
San Francisco del Rincon,19,1419.6600,3.3800,3.3800,0.0000,Hectarea
San Jose Iturbide,3,7363.1300,0.0000,0.0000,0.0000,Hectarea
