INEGI. IX Censo Ejidal 2007,,,,,
Total de ejidos y comunidades segun cuenten con grupos para la produccion,,,,,cuadro 33
y ejidatarios participantes por entidad federativa y municipio,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
entidad_federativa_y_municipio,ejidos_y_comunidades,con_grupos_para_la_produccion_total,con_grupos_para_la_produccion_ejidatarios_participantes_total,con_grupos_para_la_produccion_ejidatarios_participantes_mujeres,sin_grupos_para_la_produccion
Huiloapan,     C,C,0,0,C
Ignacio de la Llave,30,0,0,0,30
Ilamatlan,15,0,0,0,15
Isla,47,10,251,45,37
Ixcatepec,9,1,14,0,8
Ixhuacan de los Reyes,6,0,0,0,6
Ixhuatlan del Cafe,13,0,0,0,13
Ixhuatlancillo,3,0,0,0,3
Ixhuatlan del Sureste,12,0,0,0,12
Ixhuatlan de Madero,69,1,56,3,68
Ixmatlahuacan,8,1,71,0,7
Ixtaczoquitlan,15,2,44,13,13
Jalacingo,17,1,92,30,16
Xalapa,10,0,0,0,10
Jalcomulco,4,0,0,0,4
Jaltipan,14,2,13,1,12
Jamapa,12,1,10,2,11
Jesus Carranza,52,2,29,0,50
Xico,12,0,0,0,12
Jilotepec,5,1,24,0,4
Juan Rodríguez Clara,46,0,0,0,46
Juchique de Ferrer,11,3,266,55,8
Lerdo de Tejada,3,2,367,101,1
Maltrata,3,0,0,0,3
Manlio Fabio Altamirano,28,3,152,20,25
Mariano Escobedo,3,0,0,0,3
Martínez de la Torre,46,6,198,32,40
Mecayapan,14,2,68,3,12
Medellín,33,0,0,0,33
Miahuatlan,     C,C,0,0,C
Minatitlan,122,4,109,6,118
Misantla,42,3,165,22,39
Moloacan,14,0,0,0,14
Naolinco,4,0,0,0,4
Nautla,19,3,85,18,16
Nogales,6,0,0,0,6
Oluta,3,0,0,0,3
Omealca,24,1,27,10,23
Otatitlan,4,0,0,0,4
Oteapan,     C,C,0,0,C
Ozuluama de Mascareñas,39,4,77,8,35
Pajapan,10,3,74,8,7
Panuco,132,6,126,27,126
Papantla,70,1,45,8,69
Paso del Macho,27,18,740,99,9
Paso de Ovejas,26,2,26,1,24
La Perla,     C,C,0,0,C
Perote,20,4,136,41,16
Platon Sanchez,11,0,0,0,11
Playa Vicente,65,2,89,12,63
Las Vigas de Ramírez,4,0,0,0,4
Pueblo Viejo,19,0,0,0,19
Puente Nacional,28,7,312,34,21
Rafael Delgado,     C,C,0,0,C
Rafael Lucio,     C,C,0,0,C
Los Reyes,     C,C,0,0,C
Río Blanco,     C,C,0,0,C
Saltabarranca,4,0,0,0,4
San Andres Tuxtla,80,10,220,31,70
San Juan Evangelista,50,4,38,1,46
Santiago Tuxtla,45,1,300,30,44
Sayula de Aleman,31,4,113,4,27
Soconusco,7,1,10,3,6
Soledad Atzompa,     C,C,0,0,C
Soledad de Doblado,26,3,95,6,23
Soteapan,25,1,17,5,24
Tamalín,9,0,0,0,9
Tamiahua,50,11,205,14,39
Tampico Alto,23,1,10,0,22
Tancoco,9,0,0,0,9
Tantima,18,2,28,4,16
Tantoyuca,38,2,85,7,36
Castillo de Teayo,26,1,14,2,25
Tecolutla,37,1,6,0,36
Temapache,108,1,20,0,107
Tempoal,39,2,22,2,37
Tenampa,6,0,0,0,6
Teocelo,     C,C,0,0,C
Tepatlaxco,5,1,46,2,4
Tepetlan,6,2,25,3,4
Tepetzintla,12,1,25,2,11
Tequila,     C,C,0,0,C
Jose Azueta,30,2,46,5,28
Texcatepec,5,3,232,10,2
Texistepec,21,3,31,7,18
Tezonapa,44,5,286,68,39
Tierra Blanca,80,21,785,142,59
Tihuatlan,64,0,0,0,64
Tlacojalpan,3,1,150,30,2
Tlacolulan,     C,C,0,0,C
Tlacotalpan,19,0,0,0,19
Tlacotepec de Mejía,     C,C,0,0,C
Tlachichilco,8,1,106,0,7
Tlalixcoyan,56,1,45,20,55
Tlalnelhuayocan,     C,C,0,0,C
Tlapacoyan,16,1,50,7,15
Tlilapan,     C,C,0,0,C
Tomatlan,     C,C,0,0,C
Tonayan,3,0,0,0,3
Totutla,7,5,102,18,2
Tuxpam,74,5,72,7,69
Tuxtilla,     C,C,0,0,C
ursulo Galvan,16,4, 1 214,266,12
Vega de Alatorre,14,1,11,0,13
Veracruz,16,2,30,10,14
Villa Aldama,5,0,0,0,5
Xoxocotla,     C,C,0,0,C
Yanga,10,1,96,48,9
Yecuatla,3,1,16,5,2
Zacualpan,4,2,111,8,2
Zentla,3,3,177,8,0
Zongolica,16,4,301,30,12
Zontecomatlan de Lopez y Fuentes,15,4,61,0,11
Zozocolco de Hidalgo,     C,C,0,0,C
Agua Dulce,14,0,0,0,14
El Higo,15,0,0,0,15
Nanchital de Lazaro Cardenas del Río,     C,C,0,0,C
Tres Valles,41,10,346,70,31
Carlos A. Carrillo,10,2,96,14,8
Tatahuicapan de Juarez,22,3,40,0,19
Uxpanapa,88,6,86,12,82
San Rafael,3,0,0,0,3
Santiago Sochiapan,     C,C,0,0,C
Yucatan,722,91, 5 084,718,631
Abala,7,0,0,0,7
Acanceh,7,1,20,3,6
Akil,     C,C,0,0,C
Baca,     C,C,70,0,C
Bokoba,     C,C,0,0,C
Buctzotz,8,3,68,23,5
Cacalchen,     C,C,0,0,C
Calotmul,4,1,35,5,3
Cansahcab,5,1,20,3,4
Cantamayec,3,0,0,0,3
Celestun,     C,C,0,0,C
Cenotillo,4,1,32,12,3
Conkal,3,0,0,0,3
Cuncunul,4,1,10,0,3
Cuzama,4,0,0,0,4
Chacsinkín,     C,C,0,0,C
Chankom,14,1,40,0,13
Chapab,     C,C,60,5,C
Chemax,17,3,134,3,14
Chicxulub Pueblo,3,0,0,0,3
Chichimila,7,1,40,0,6
Chikindzonot,4,0,0,0,4
Chochola,     C,C,0,0,C
Chumayel,     C,C,0,0,C
Dzan,     C,C,30,0,C
Dzemul,3,0,0,0,3
Dzidzantun,     C,C,0,0,C
Dzilam de Bravo,     C,C,5,2,C
Dzilam Gonzalez,4,1,21,6,3
Dzitas,3,0,0,0,3
Dzoncauich,     C,C,0,0,C
Espita,9,2,108,2,7
Halacho,8,0,0,0,8
Hocaba,4,0,0,0,4
Hoctun,3,2,22,1,1
Homun,5,1,5,0,4
Huhí,     C,C,0,0,C
Hunucma,7,1, 1 557,500,6
Ixil,     C,C,70,3,C
Izamal,11,1,50,25,10
Kanasín,5,0,0,0,5
Kantunil,     C,C,44,3,C
Kaua,     C,C,0,0,C
Kinchil,     C,C,0,0,C
Kopoma,     C,C,0,0,C
Mama,     C,C,0,0,C
Maní,     C,C,80,0,C
Maxcanu,14,0,0,0,14
Mayapan,     C,C,0,0,C
Merida,46,0,0,0,46
Mococha,4,0,0,0,4
Motul,20,2,65,0,18
Muna,4,0,0,0,4
Muxupip,3,1,7,0,2
Opichen,     C,C,0,0,C
Oxkutzcab,6,2,80,5,4
Panaba,5,3,56,2,2
Peto,30,0,0,0,30
Progreso,5,1,25,0,4
Quintana Roo,     C,C,0,0,C
Río Lagartos,     C,C,90,4,C
Sacalum,4,0,0,0,4
Samahil,5,0,0,0,5
Sanahcat,     C,C,0,0,C
San Felipe,     C,C,86,7,C
Santa Elena,     C,C,0,0,C
Seye,4,0,0,0,4
Sinanche,6,0,0,0,6
Sotuta,4,0,0,0,4
Sucila,     C,C,0,0,C
Sudzal,4,1,100,0,3
Suma,3,1,7,0,2
Tahdziu,     C,C,0,0,C
Tahmek,3,0,0,0,3
Teabo,     C,C,0,0,C
Tecoh,11,1,15,0,10
Tekal de Venegas,3,0,0,0,3
Tekanto,5,2,24,0,3
Tekax,55,11,409,17,44
Tekit,     C,C,0,0,C
Tekom,4,2,30,8,2
Telchac,     C,C,0,0,C
Telchac Puerto,     C,C,0,0,C
Temax,6,1,50,0,5
Temozon,13,1,20,0,12
Tepakan,     C,C,100,5,C
Tetiz,6,0,0,0,6
Teya,     C,C,0,0,C
Ticul,3,1,50,5,2
Timucuy,3,1,27,0,2
Tinum,8,0,0,0,8
Tixcacalcupul,5,1,30,0,4
Tixkokob,12,1,7,0,11
Tixmehuac,7,2,210,15,5
Tixpehual,5,1,12,6,4
Tizimín,73,12,191,17,61
Tunkas,7,3,205,0,4
Tzucacab,21,3,288,1,18
Uayma,3,0,0,0,3
Ucu,4,0,0,0,4
Uman,18,0,0,0,18
Valladolid,22,4,353,30,18
Xocchel,     C,C,0,0,C
Yaxcaba,38,2,26,0,36
Yaxkukul,     C,C,0,0,C
Yobaín,     C,C,0,0,C
Zacatecas,767,40, 2 946,588,727
Apozol,6,1,25,0,5
Apulco,     C,C,0,0,C
Atolinga,     C,C,0,0,C
Benito Juarez,4,0,0,0,4
Calera,     C,C,0,0,C
Cañitas de Felipe Pescador,     C,C,0,0,C
Concepcion del Oro,18,1,17,2,17
Cuauhtemoc,6,0,0,0,6
Chalchihuites,5,0,0,0,5
Fresnillo,73,1,6,0,72
Genaro Codina,7,1,13,2,6
General Enrique Estrada,     C,C,0,0,C
General Francisco R. Murguía,43,0,0,0,43
El Plateado de Joaquín Amaro,5,0,0,0,5
General Panfilo Natera,12,0,0,0,12
Guadalupe,14,0,0,0,14
Huanusco,6,0,0,0,6
Jalpa,5,0,0,0,5
Jerez,42,2,45,14,40
Jimenez del Teul,5,0,0,0,5
Juan Aldama,6,1,800,240,5
Juchipila,4,0,0,0,4
Loreto,11,2,61,10,9
Luis Moya,7,0,0,0,7
Mazapil,69,6,263,21,63
Melchor Ocampo,6,1,40,2,5
Mezquital del Oro,     C,C,0,0,C
Miguel Auza,4,0,0,0,4
Monte Escobedo,7,0,0,0,7
Morelos,3,0,0,0,3
Nochistlan de Mejía,     C,C,0,0,C
Noria de angeles,8,0,0,0,8
Ojocaliente,21,1,88,15,20
Panuco,6,1,7,0,5
Pinos,62,3,102,14,59
Río Grande,33,1,50,50,32
Sain Alto,17,3,259,52,14
El Salvador,5,2,101,9,3
Sombrerete,41,2,32,10,39
Susticacan,3,0,0,0,3
Tabasco,7,0,0,0,7
Tepechitlan,4,0,0,0,4
Tepetongo,14,0,0,0,14
Teul de Gonzalez Ortega,3,0,0,0,3
Tlaltenango de Sanchez Roman,     C,C,200,60,C
Valparaíso,45,1,5,0,44
Vetagrande,3,1,16,3,2
Villa de Cos,41,2,388,16,39
Villa García,15,1,70,0,14
Villa Gonzalez Ortega,5,0,0,0,5
Villa Hidalgo,8,1,80,12,7
Villanueva,29,1,25,0,28
Zacatecas,10,2,53,6,8
Trancoso,4,1,200,50,3
Santa María de la Paz,     C,C,0,0,C
NOTA: La Informacion presentada corresponde a los datos captados en el cuestionario por medio de la pregunta:  38.1,,,,,
C = dato confidencial,,,,,
http://www3.inegi.org.mx/sistemas/tabuladosbasicos/default.aspx?c=17351&s=est,,,,,
